image_id,image_file,width,height,lean_flag,look_flag,phone_flag,lean_angle,head_turn_angle,confidence,person_id,frame_id,label
703,IMG_9085_jpg.rf.ae28e66e2680fd1b78b9f8ae125ce8f2.jpg,640,640,1,0,0,0.0,0.0,0.8,person_071,3,suspicious
704,IMG_9006_jpg.rf.ba19c9caff13e92c9b0a5d725f801eb0.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_071,4,suspicious
705,IMG_9026_jpg.rf.ba3637e1bad7de6c144e656803a388c8.jpg,640,640,0,1,0,0.0,20.0,0.8,person_071,5,suspicious
706,IMG_9130_jpg.rf.b2e5feb353e546e4a49a26d6289c56cd.jpg,640,640,1,0,0,0.0,0.0,0.8,person_071,6,suspicious
707,IMG_8613_jpg.rf.b830ffdc25b1466411da548a9e33d813.jpg,640,640,1,0,0,0.0,0.0,0.8,person_071,7,suspicious
708,IMG_9128_jpg.rf.b2f676426358a3d59cccb7d2e4caf353.jpg,640,640,1,0,0,0.0,0.0,0.8,person_071,8,suspicious
709,IMG_9012_jpg.rf.ba89e603c6fa83ba8bbc2c7c71223ce4.jpg,640,640,0,0,0,0.0,0.0,0.8,person_071,9,normal
710,IMG_8684_jpg.rf.b4d11903ccaea9eaf13aedd846035faf.jpg,640,640,1,0,0,0.0,0.0,0.8,person_072,0,suspicious
711,IMG_9156_jpg.rf.b8369d59c8c82cfc116d7fd3eda8d53b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_072,1,normal
712,IMG_9037_jpg.rf.bb97f6aa3d1f3a52f51a91d148724fc2.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_072,2,suspicious
713,IMG_8637_jpg.rf.b30cc6628e2753e8f25346bd13103332.jpg,640,640,1,0,0,0.0,0.0,0.8,person_072,3,suspicious
714,IMG_8655_jpg.rf.ba9483411c6dc35871fcc7e8afa6308d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_072,4,normal
715,IMG_9206_jpg.rf.ba87fa1459f0e7a7936ebbd83b87451b.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_072,5,suspicious
716,IMG_8628_jpg.rf.b769b02b929bba1f89e03ad0c1db8b66.jpg,640,640,1,0,0,0.0,0.0,0.8,person_072,6,suspicious
717,IMG_9194_jpg.rf.bbdd89162e59ea815feb9c1a4c6ae2f9.jpg,640,640,0,1,0,0.0,20.0,0.8,person_072,7,suspicious
718,IMG_8600_jpg.rf.b7d912187e40e6a25801143a333d5508.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_072,8,suspicious
719,IMG_8760_jpg.rf.bb9980ac318d7062fdc9b55e78ea44f7.jpg,640,640,1,0,0,0.0,0.0,0.8,person_072,9,suspicious
720,IMG_8560_jpg.rf.bba2a96eb4b227bc3a3b6d5ce167402a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_073,0,normal
721,IMG_9076_jpg.rf.bbd46a0c518427eb2eec1f8b4f9af631.jpg,640,640,1,0,0,0.0,0.0,0.8,person_073,1,suspicious
722,IMG_9211_jpg.rf.bbc0d0e15a64ad2dcda38e45b339ad10.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_073,2,suspicious
723,IMG_8656_jpg.rf.b9f9f6a093472c4097404980aba63e3f.jpg,640,640,0,0,0,0.0,0.0,0.8,person_073,3,normal
724,IMG_8558_jpg.rf.bc822749f26ded18b132480a6bb6425d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_073,4,normal
725,IMG_9220_jpg.rf.bf5f72a7fc377715473223da47360228.jpg,640,640,0,1,0,0.0,20.0,0.8,person_073,5,suspicious
726,IMG_8736_jpg.rf.bdd6dce2a1e2b7791fcc5b3d35cc4665.jpg,640,640,1,0,0,0.0,0.0,0.8,person_073,6,suspicious
727,IMG_9107_jpg.rf.be939c85cf08cf8eb99d023c1a6228ae.jpg,640,640,1,0,0,0.0,0.0,0.8,person_073,7,suspicious
728,IMG_9185_jpg.rf.c063bcb2403b9433ba6f33a347296aac.jpg,640,640,0,0,0,0.0,0.0,0.8,person_073,8,normal
729,IMG_8644_jpg.rf.b997b240d10dbc390d75d96ba3d4cb94.jpg,640,640,1,0,0,0.0,0.0,0.8,person_073,9,suspicious
730,IMG_8727_jpg.rf.b9cc667593465acc1ec61a250718096b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_074,0,normal
731,IMG_8732_jpg.rf.c0deaa085f84d990ce1312cce1946560.jpg,640,640,1,0,0,0.0,0.0,0.8,person_074,1,suspicious
732,IMG_9201_jpg.rf.c25e6447e47913f6d2ad719eed812764.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_074,2,suspicious
733,IMG_8558_jpg.rf.c1f7bbba3eed7843c74a77c85309cc44.jpg,640,640,0,0,0,0.0,0.0,0.8,person_074,3,normal
734,IMG_8761_jpg.rf.c2c35b5bf26d9ce65cb756bef3437213.jpg,640,640,1,0,0,0.0,0.0,0.8,person_074,4,suspicious
735,IMG_8616_jpg.rf.c14bca07e353e5acd501b273dede0a49.jpg,640,640,0,1,0,0.0,20.0,0.8,person_074,5,suspicious
736,IMG_8657_jpg.rf.ba485fc40d0042523a13a00ac8fb96c4.jpg,640,640,0,0,0,0.0,0.0,0.8,person_074,6,normal
737,IMG_8637_jpg.rf.c2b45a3e76c71056e0f32dc26e20cd0c.jpg,640,640,1,0,0,0.0,0.0,0.8,person_074,7,suspicious
738,IMG_9047_jpg.rf.ba575587ec884f57850f8976ef84542e.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_074,8,suspicious
739,IMG_8757_jpg.rf.c3688c49d8fa01a7a5b8f3ccffc80ce8.jpg,640,640,1,0,0,0.0,0.0,0.8,person_074,9,suspicious
740,IMG_9129_jpg.rf.bafffe448d737e0596165ea51ce8e7a4.jpg,640,640,1,0,0,0.0,0.0,0.8,person_075,0,suspicious
741,IMG_8567_jpg.rf.bf4c0f3a4fe13b6e38761c1d19c84b7f.jpg,640,640,0,0,0,0.0,0.0,0.8,person_075,1,normal
742,IMG_8610_jpg.rf.c342fc19abff754fb26d7179103891a9.jpg,640,640,0,1,0,0.0,20.0,0.8,person_075,2,suspicious
743,IMG_8749_jpg.rf.c35f46262342d031632fdebc47cf1849.jpg,640,640,1,0,0,0.0,0.0,0.8,person_075,3,suspicious
744,IMG_8598_jpg.rf.bcd119670142f00f64012ad870b1e2b2.jpg,640,640,1,0,0,0.0,0.0,0.8,person_075,4,suspicious
745,IMG_9045_jpg.rf.c484b7997a7f42bd2a743615a4f0ebea.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_075,5,suspicious
746,IMG_9065_jpg.rf.bde513b0673537a87b8b2b36b4b1d6f0.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_075,6,suspicious
747,IMG_8638_jpg.rf.bc04e7848cc4f06d192dcd9abc3c6731.jpg,640,640,1,0,0,0.0,0.0,0.8,person_075,7,suspicious
748,IMG_8665_jpg.rf.c43c15c2d32053b129213d5d70fa59d7.jpg,640,640,0,0,0,0.0,0.0,0.8,person_075,8,normal
749,IMG_9160_jpg.rf.c3ba22729b36063ae4172c7ee906c1bd.jpg,640,640,1,0,0,0.0,0.0,0.8,person_075,9,suspicious
750,IMG_9098_jpg.rf.c7a507db28337f30978ba1b35d991f1f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_076,0,suspicious
751,IMG_9137_jpg.rf.bfe14dc85adcf5849417ff89b99b2dc1.jpg,640,640,1,0,0,0.0,0.0,0.8,person_076,1,suspicious
752,IMG_8659_jpg.rf.be1b9335d31c2c626a14ecfa0d674749.jpg,640,640,0,0,0,0.0,0.0,0.8,person_076,2,normal
753,IMG_9125_jpg.rf.c593f6ede5c78bcbe0cce42b1d810b9f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_076,3,suspicious
754,IMG_8608_jpg.rf.c6d1d9eda6dc44b101ced2dd0b01d281.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_076,4,suspicious
755,IMG_9207_jpg.rf.c1cb38d0b1b632be72f3c98d292cbf67.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_076,5,suspicious
756,IMG_8660_jpg.rf.bbfb6dccf1ef132f6319f78957e7009c.jpg,640,640,0,0,0,0.0,0.0,0.8,person_076,6,normal
757,IMG_8580_jpg.rf.bd082a299d7a2197a73693975aac3d4b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_076,7,normal
758,IMG_8747_jpg.rf.c48f33dcc665c252d494f190f64748b3.jpg,640,640,1,0,0,0.0,0.0,0.8,person_076,8,suspicious
759,IMG_9199_jpg.rf.c8b6d66bf9f5bb14c224af551f701727.jpg,640,640,0,1,0,0.0,20.0,0.8,person_076,9,suspicious
760,IMG_9214_jpg.rf.c8ba8bb735721f76ffb36f8c757d58df.jpg,640,640,0,1,0,0.0,20.0,0.8,person_077,0,suspicious
761,IMG_8693_jpg.rf.c96945bb37e23b439f394038468a5fa0.jpg,640,640,0,1,0,0.0,20.0,0.8,person_077,1,suspicious_multiple
762,IMG_9020_jpg.rf.c71eaea02d27fc3fdaa91b71d45d417a.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_077,2,suspicious
763,IMG_8727_jpg.rf.ca3cfd2844faab3bc50e13ee92453b78.jpg,640,640,0,0,0,0.0,0.0,0.8,person_077,3,normal
764,IMG_9122_jpg.rf.c42e8f83e13fc6d1d9d6ee089ca238f7.jpg,640,640,1,0,0,0.0,0.0,0.8,person_077,4,suspicious
765,IMG_9070_jpg.rf.cb6071b365eee91452e8777b2690368c.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_077,5,suspicious
766,IMG_9198_jpg.rf.c98926fe83855b48a1d515f75f026687.jpg,640,640,0,1,0,0.0,20.0,0.8,person_077,6,suspicious
767,IMG_8760_jpg.rf.cad4d0a90498584b878f15262e4fa0bc.jpg,640,640,1,0,0,0.0,0.0,0.8,person_077,7,suspicious
768,IMG_9166_jpg.rf.c4541eb15767d3a1fdbdeb82f3fe61ce.jpg,640,640,0,0,0,0.0,0.0,0.8,person_077,8,normal
769,IMG_9179_jpg.rf.cc1958eda2fb46e42cb6259aa61f3503.jpg,640,640,0,0,0,0.0,0.0,0.8,person_077,9,normal
770,IMG_8582_jpg.rf.c584e47fbe4046c1636adb27b5f699be.jpg,640,640,0,0,0,0.0,0.0,0.8,person_078,0,normal
771,IMG_9031_jpg.rf.c37bf2f16791065a0e97b7dbc40a3a7f.jpg,640,640,0,1,0,0.0,20.0,0.8,person_078,1,suspicious
772,IMG_8649_jpg.rf.c52a4b0cd2207666e86fe3c298aab0b2.jpg,640,640,0,0,0,0.0,0.0,0.8,person_078,2,normal
773,IMG_9200_jpg.rf.c5cf134e12e312d6c45ca08f6ec6eb99.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_078,3,suspicious
774,IMG_9114_jpg.rf.c5e152125ce87ecf80ed706a67406c2d.jpg,640,640,1,0,0,0.0,0.0,0.8,person_078,4,suspicious
775,IMG_9214_jpg.rf.c4cea5dd2818b48aabd3b727330bc913.jpg,640,640,0,1,0,0.0,20.0,0.8,person_078,5,suspicious
776,IMG_8610_jpg.rf.cc699df35202a041ee04289ba6d5428a.jpg,640,640,0,1,0,0.0,20.0,0.8,person_078,6,suspicious
777,IMG_8759_jpg.rf.cd5aa2407216e12792491c8ded54a51a.jpg,640,640,1,0,0,0.0,0.0,0.8,person_078,7,suspicious
778,IMG_8612_jpg.rf.c7cbc7e67eae7044a92640c8ced25887.jpg,640,640,1,0,0,0.0,0.0,0.8,person_078,8,suspicious
779,IMG_8703_jpg.rf.ccf62fb4cb3f9c3caeae263394fe5e14.jpg,640,640,0,1,0,0.0,20.0,0.8,person_078,9,suspicious_multiple
780,IMG_9120_jpg.rf.cc569c0dd8c42d9cfad664c71d08fd49.jpg,640,640,1,0,0,0.0,0.0,0.8,person_079,0,suspicious
781,IMG_9176_jpg.rf.c8926e51b7fd1d4effae4feeffc5406d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_079,1,normal
782,IMG_8590_jpg.rf.cdc878845ac2f81befb1f3f1f482b15b.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_079,2,suspicious
783,IMG_9194_jpg.rf.cdd72ce6462cd77c8274da04b471e22f.jpg,640,640,0,1,0,0.0,20.0,0.8,person_079,3,suspicious
784,IMG_9096_jpg.rf.cf3dd6d5284e80481e9f265af5be68f5.jpg,640,640,1,0,0,0.0,0.0,0.8,person_079,4,suspicious
785,IMG_9132_jpg.rf.cde69e59293498d292e9a9eae88a033e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_079,5,suspicious
786,IMG_9182_jpg.rf.ca054c88604ed8c9ff9084ac2ef64cce.jpg,640,640,0,0,0,0.0,0.0,0.8,person_079,6,normal
787,IMG_8732_jpg.rf.c6d529d3b5f768f17a38a29db5817327.jpg,640,640,1,0,0,0.0,0.0,0.8,person_079,7,suspicious
788,IMG_9089_jpg.rf.d081235d7c4e316d35ceddf4afefc32e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_079,8,suspicious
789,IMG_8757_jpg.rf.cfe9285cea3138d1564795619ea4ff52.jpg,640,640,1,0,0,0.0,0.0,0.8,person_079,9,suspicious
790,IMG_9049_jpg.rf.cf067fbd59c908f320aff9416cc14fb5.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_080,0,suspicious
791,IMG_9015_jpg.rf.cbd961200c7a7250d8e5f5370605c884.jpg,640,640,0,0,0,0.0,0.0,0.8,person_080,1,normal
792,IMG_9164_jpg.rf.cf6cdf9bf9faf23dee2575c7e49c4e47.jpg,640,640,0,0,0,0.0,0.0,0.8,person_080,2,normal
793,IMG_8683_jpg.rf.cbe392a6988a3bf9999ca281cb3406c1.jpg,640,640,1,0,0,0.0,0.0,0.8,person_080,3,suspicious
794,IMG_8590_jpg.rf.ce006d2ea44f95eead21bc0631a32aba.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_080,4,suspicious
795,IMG_9216_jpg.rf.cbe927671b6c873fb51c28e28399ca93.jpg,640,640,0,1,0,0.0,20.0,0.8,person_080,5,suspicious
796,IMG_9173_jpg.rf.d139790ff306e4f457c9a80f9ee42444.jpg,640,640,0,0,0,0.0,0.0,0.8,person_080,6,normal
797,IMG_8557_jpg.rf.d10e8cbf0006b94b7bf44f0a0649746b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_080,7,normal
798,IMG_9058_jpg.rf.cc0e57abd1c566faacf8f4f64424ba7d.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_080,8,suspicious
799,IMG_9072_jpg.rf.d0530ff162432a78ef285c22969409a5.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_080,9,suspicious
800,IMG_9141_jpg.rf.d150d0cd74b81d2697e1430a6d78323a.jpg,640,640,1,0,0,0.0,0.0,0.8,person_081,0,suspicious
801,IMG_8687_jpg.rf.ceeb52ff3f35b62829fb99b6517b5268.jpg,640,640,1,0,0,0.0,0.0,0.8,person_081,1,suspicious
802,IMG_9031_jpg.rf.cd9423a10cfc38f07f8f9f44b8632dbb.jpg,640,640,0,1,0,0.0,20.0,0.8,person_081,2,suspicious
803,IMG_8745_jpg.rf.d0f159f469b9e5485500665e21922f22.jpg,640,640,1,0,0,0.0,0.0,0.8,person_081,3,suspicious
804,IMG_9090_jpg.rf.d267d93e3080ef730b81113f8257e59c.jpg,640,640,1,0,0,0.0,0.0,0.8,person_081,4,suspicious
805,IMG_8667_jpg.rf.d280ed03b51ab09abcf1aae7fa901e7f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_081,5,suspicious
806,IMG_8698_jpg.rf.d2e75d05998a9a1de3425e0a339ade1f.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_081,6,suspicious
807,IMG_8663_jpg.rf.d2dade6288ca2dec0ca586773f5c08f1.jpg,640,640,0,0,0,0.0,0.0,0.8,person_081,7,normal
808,IMG_9099_jpg.rf.cd3a8bde2b87291425df4530a3a120e3.jpg,640,640,1,0,0,0.0,0.0,0.8,person_081,8,suspicious
809,IMG_8695_jpg.rf.d3b707a12c4f68a3d0ba661faf0da408.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_081,9,suspicious_multiple
810,IMG_9124_jpg.rf.d55447112d90fbc1a1293a32eeac2c1f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_082,0,suspicious
811,IMG_9183_jpg.rf.d2da1cf63842736956b73eb9dd7df0e8.jpg,640,640,0,0,0,0.0,0.0,0.8,person_082,1,normal
812,IMG_9024_jpg.rf.d615dd961207846bd0631191ff216239.jpg,640,640,0,1,0,0.0,20.0,0.8,person_082,2,suspicious
813,IMG_9217_jpg.rf.cef6826e9db91c9b17d21b91ff08b303.jpg,640,640,0,1,0,0.0,20.0,0.8,person_082,3,suspicious
814,IMG_9061_jpg.rf.d2676d57af7ead9078b840980bb47eff.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_082,4,suspicious
815,IMG_9129_jpg.rf.d5b7ca8cfdf04257fb57be2c32983f4e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_082,5,suspicious
816,IMG_8642_jpg.rf.d56483af55d413c4dd12830188b68d1a.jpg,640,640,0,1,0,0.0,20.0,0.8,person_082,6,suspicious
817,IMG_8745_jpg.rf.d5da625369b1487247957bc55ede7e80.jpg,640,640,1,0,0,0.0,0.0,0.8,person_082,7,suspicious
818,IMG_9070_jpg.rf.d239d24acf91b0b1a804a663fbfd70b2.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_082,8,suspicious
819,IMG_9186_jpg.rf.d1f1e6772bd07b4f337545f09f97dd3e.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_082,9,suspicious
820,IMG_8718_jpg.rf.d7461fb35e0fc7c1a7f1275ee26dfa1b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_083,0,normal
821,IMG_9134_jpg.rf.d6a05358eb3eec4b7e5d0bf3e2d0d8f0.jpg,640,640,1,0,0,0.0,0.0,0.8,person_083,1,suspicious
822,IMG_8703_jpg.rf.d31a9604ae6bbe7080a90e9e36f4c4a6.jpg,640,640,0,1,0,0.0,20.0,0.8,person_083,2,suspicious_multiple
823,IMG_8748_jpg.rf.cefccd8c79b51f162f713614a6f06e98.jpg,640,640,1,0,0,0.0,0.0,0.8,person_083,3,suspicious
824,IMG_8754_jpg.rf.d184b32897293f6ff4128d2de501b446.jpg,640,640,1,0,0,0.0,0.0,0.8,person_083,4,suspicious
825,IMG_9077_jpg.rf.d2a783fd015771c5f10c00bd033345bc.jpg,640,640,1,0,0,0.0,0.0,0.8,person_083,5,suspicious
826,IMG_9085_jpg.rf.d85eeaae769b2652884aff3febfc3444.jpg,640,640,1,0,0,0.0,0.0,0.8,person_083,6,suspicious
827,IMG_8593_jpg.rf.d893c03c6608f74488994c283a8fb83f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_083,7,suspicious
828,IMG_8744_jpg.rf.d31632e816bd0a7c1051af544a3e8e74.jpg,640,640,1,0,0,0.0,0.0,0.8,person_083,8,suspicious
829,IMG_9166_jpg.rf.d2c2cd593d971d0121921202c621d62b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_083,9,normal
830,IMG_8573_jpg.rf.d39a8f3ffb1cc5d8cf4b76398e258ce4.jpg,640,640,0,0,0,0.0,0.0,0.8,person_084,0,normal
831,IMG_9046_jpg.rf.d4e77f4464ddd4f0dbd0c896c8a10c6d.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_084,1,suspicious
832,IMG_8758_jpg.rf.d305ffbaff18ff7190690017e24860ed.jpg,640,640,1,0,0,0.0,0.0,0.8,person_084,2,suspicious
833,IMG_8597_jpg.rf.d8939b7df93bb71baec25542df8f0ef1.jpg,640,640,1,0,0,0.0,0.0,0.8,person_084,3,suspicious
834,IMG_9193_jpg.rf.d74e3c32a4112654d93f75d7162198be.jpg,640,640,0,1,0,0.0,20.0,0.8,person_084,4,suspicious
835,IMG_9061_jpg.rf.d713b60283a7d8d2c8cf4b016fd80ee3.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_084,5,suspicious
836,IMG_8710_jpg.rf.d4e91d6d57d7e157dba2a1825341418a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_084,6,normal
837,IMG_9188_jpg.rf.d43dee677e41687179fc9260bc14abbb.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_084,7,suspicious
838,IMG_8659_jpg.rf.d845c356c14aa5d550aae8fb4cd45699.jpg,640,640,0,0,0,0.0,0.0,0.8,person_084,8,normal
839,IMG_8731_jpg.rf.d6e005aaa81be8aa5616142934885620.jpg,640,640,0,1,0,0.0,20.0,0.8,person_084,9,suspicious
0,IMG_8575_jpg.rf.028adde7a676c594851c14b4e03d869c.jpg,640,640,0,0,0,0.0,0.0,0.8,person_001,0,normal
1,IMG_8661_jpg.rf.0f17669b6de64f00190b2543efa89f0a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_001,1,normal
2,IMG_9138_jpg.rf.102434b0551d266b748e03aa95c2ade5.jpg,640,640,1,0,0,0.0,0.0,0.8,person_001,2,suspicious
3,IMG_9088_jpg.rf.0e35b23904c05c90db28ff10755d86c0.jpg,640,640,1,0,0,0.0,0.0,0.8,person_001,3,suspicious
4,IMG_8676_jpg.rf.0846894ad3d0dd0ffbb75eddd355ba10.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_001,4,suspicious_multiple
5,IMG_8563_jpg.rf.22d885379cb6f1784d775cb77f8fbf6e.jpg,640,640,0,0,0,0.0,0.0,0.8,person_001,5,normal
6,IMG_8690_jpg.rf.18c11ed2c4963952600c0689f37fa540.jpg,640,640,1,0,0,0.0,0.0,0.8,person_001,6,suspicious
7,IMG_8564_jpg.rf.110d0f2f2ca22d6ccaa4f652b7fb10a1.jpg,640,640,0,0,0,0.0,0.0,0.8,person_001,7,normal
8,IMG_8596_jpg.rf.254251b9fb98eebd72a3b07e2b0d71e8.jpg,640,640,1,0,0,0.0,0.0,0.8,person_001,8,suspicious
9,IMG_9157_jpg.rf.317fa9e63d0aa2ec10c5363003d09dff.jpg,640,640,0,0,0,0.0,0.0,0.8,person_001,9,normal
10,IMG_9083_jpg.rf.10168bf471d90c136646bcdaa9e8dda3.jpg,640,640,1,0,0,0.0,0.0,0.8,person_002,0,suspicious
11,IMG_8724_jpg.rf.165e8bf9e5156eb66eebe93e66297231.jpg,640,640,0,0,0,0.0,0.0,0.8,person_002,1,normal
12,IMG_8584_jpg.rf.330458f9863aecab2c8f9c0c97bb5832.jpg,640,640,0,0,0,0.0,0.0,0.8,person_002,2,normal
13,IMG_8570_jpg.rf.1f54ff19b4cf4e1a95c0e6ce1bdfe2ba.jpg,640,640,0,0,0,0.0,0.0,0.8,person_002,3,normal
14,IMG_8700_jpg.rf.076343e4a47bc2eece848087fba76428.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_002,4,suspicious_multiple
15,IMG_8722_jpg.rf.3ae74c2182eb3cabd74f2ac804fe7bc6.jpg,640,640,0,0,0,0.0,0.0,0.8,person_002,5,normal
16,IMG_9014_jpg.rf.02b21ed02e2a6fb9a1b2005cfd9fb3b8.jpg,640,640,0,0,0,0.0,0.0,0.8,person_002,6,normal
17,IMG_9062_jpg.rf.08d28d40c2cb452c18f356de4b913025.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_002,7,suspicious
18,IMG_9195_jpg.rf.14a77a514a184187a51b26213413e63b.jpg,640,640,0,1,0,0.0,20.0,0.8,person_002,8,suspicious
19,IMG_9131_jpg.rf.6aecf1ca2f7c22b74d2026ef3ba76022.jpg,640,640,1,0,0,0.0,0.0,0.8,person_002,9,suspicious
20,IMG_8606_jpg.rf.495aeff537c4de8a90bce108905e488e.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_003,0,suspicious
21,IMG_9190_jpg.rf.640eaf5605b07d8c39afba537897f0de.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_003,1,suspicious
22,IMG_8679_jpg.rf.473eba8793827562a6f85bdccd100093.jpg,640,640,0,1,0,0.0,20.0,0.8,person_003,2,suspicious
23,IMG_9019_jpg.rf.277f9c8f41493c28013b3481f91b7d2f.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_003,3,suspicious
24,IMG_9051_jpg.rf.10a0de12dd718010db24c66c78a751ab.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_003,4,suspicious
25,IMG_9039_jpg.rf.1bd45ae78b67e1c288f9da26c114329b.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_003,5,suspicious
26,IMG_9023_jpg.rf.3bdbacf8cdbb01a3674172244d7d4fce.jpg,640,640,0,1,0,0.0,20.0,0.8,person_003,6,suspicious
27,IMG_9169_jpg.rf.74b134691d206506f23110019c161f49.jpg,640,640,0,0,0,0.0,0.0,0.8,person_003,7,normal
28,IMG_9017_jpg.rf.3d87d90010fedfd3d831f8f26830ed3f.jpg,640,640,0,1,0,0.0,20.0,0.8,person_003,8,suspicious
29,IMG_8714_jpg.rf.54878c9e264b45bfedd68817ea8c49f7.jpg,640,640,0,0,0,0.0,0.0,0.8,person_003,9,normal
30,IMG_9115_jpg.rf.68d83017f200c2a731eea961360ed9ca.jpg,640,640,1,0,0,0.0,0.0,0.8,person_004,0,suspicious
31,IMG_9111_jpg.rf.25b4134d886f87adf6e834f44c0b5d53.jpg,640,640,1,0,0,0.0,0.0,0.8,person_004,1,suspicious
32,IMG_8576_jpg.rf.600d4cc69764be020f774ecfd0f6338a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_004,2,normal
33,IMG_8635_jpg.rf.148136da36762c0f74fd6c06f362a52f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_004,3,suspicious
34,IMG_8648_jpg.rf.77922af4b760be12551400e9fa0053ce.jpg,640,640,0,0,0,0.0,0.0,0.8,person_004,4,normal
35,IMG_8572_jpg.rf.83d942644aa0ce2564b09437ad5b57db.jpg,640,640,0,0,0,0.0,0.0,0.8,person_004,5,normal
36,IMG_9202_jpg.rf.b98bbe84bf6663826f160d148761004a.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_004,6,suspicious
37,IMG_8587_jpg.rf.bdc3af262e428fe2e10d3542a17804d5.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_004,7,suspicious
38,IMG_9135_jpg.rf.8aa6cba2a5325b550c773d3ddba7ddc3.jpg,640,640,1,0,0,0.0,0.0,0.8,person_004,8,suspicious
39,IMG_9092_jpg.rf.37779e29b49c0e29fb100645e6c1b27c.jpg,640,640,1,0,0,0.0,0.0,0.8,person_004,9,suspicious
40,IMG_8664_jpg.rf.b9ea982b73c42a8bb141760a4bf97469.jpg,640,640,0,0,0,0.0,0.0,0.8,person_005,0,normal
41,IMG_9218_jpg.rf.a0628119f6da2fe4cc463b76701a0fa4.jpg,640,640,0,1,0,0.0,20.0,0.8,person_005,1,suspicious
42,IMG_8618_jpg.rf.2a66d360d4cb2753d643e8dc71d9ee27.jpg,640,640,1,0,0,0.0,0.0,0.8,person_005,2,suspicious
43,IMG_8646_jpg.rf.c28acb85684bfc9f1695f361b6f53be0.jpg,640,640,0,0,0,0.0,0.0,0.8,person_005,3,normal
44,IMG_8650_jpg.rf.9a7b499844ab60a0f2e7821eef9b6ee2.jpg,640,640,0,0,0,0.0,0.0,0.8,person_005,4,normal
45,IMG_8702_jpg.rf.b47f2c22747f98edaf9171a7c77452de.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_005,5,suspicious_multiple
46,IMG_9116_jpg.rf.c9f526555139de41818ad3e714691e1e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_005,6,suspicious
47,IMG_8719_jpg.rf.497c4f8142117f1a8d88c74de3a5bfed.jpg,640,640,0,0,0,0.0,0.0,0.8,person_005,7,normal
